家ID,画像のタイトル,部屋の種別,部屋のスタイル,説明文,画像URL,画像Path
270004,キッチン2,キッチン,ナチュラル,,https://cdn.suvaco.jp/rooms/4781/0nI2zamF8m.jpg,0nI2zamF8m.jpg
270004,バスルーム,バス/トイレ,ナチュラル,,https://cdn.suvaco.jp/rooms/4779/RkN60J1RmD.jpg,RkN60J1RmD.jpg
280001,外観,外観,モダン,,https://cdn.suvaco.jp/rooms/6306/FP2K1YzfrE.jpg,FP2K1YzfrE.jpg
280001,リビング＿ダイニング,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6304/RDUUtpPueq.jpg,RDUUtpPueq.jpg
280001,リビング＿中庭,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6302/FbdJ6tdHRe.jpg,FbdJ6tdHRe.jpg
280001,リビング＿ダイニング,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6300/AC5bVOet4v.jpg,AC5bVOet4v.jpg
280001,中庭,アウトドア,モダン,,https://cdn.suvaco.jp/rooms/6298/LG3QuV0PAa.jpg,LG3QuV0PAa.jpg
280001,子供室,子供部屋,モダン,,https://cdn.suvaco.jp/rooms/6296/7H3UftBo19.jpg,7H3UftBo19.jpg
280001,ギャラリー,その他,モダン,,https://cdn.suvaco.jp/rooms/6294/2UBiJ2yfhb.jpg,2UBiJ2yfhb.jpg
280001,中庭,アウトドア,モダン,,https://cdn.suvaco.jp/rooms/6292/FU5NRakFaL.jpg,FU5NRakFaL.jpg
280001,夕景,アウトドア,モダン,,https://cdn.suvaco.jp/rooms/6290/qSNxpG9xym.jpg,qSNxpG9xym.jpg
280001,中庭,アウトドア,モダン,,https://cdn.suvaco.jp/rooms/6288/KPfPqgwfCR.jpg,KPfPqgwfCR.jpg
280002,玄関ホール,その他,モダン,,https://cdn.suvaco.jp/rooms/6286/lI8X5wNZrn.jpg,lI8X5wNZrn.jpg
280002,客間,その他,モダン,,https://cdn.suvaco.jp/rooms/6284/fV7xTC7Rc8.jpg,fV7xTC7Rc8.jpg
280002,キッチン,キッチン,モダン,,https://cdn.suvaco.jp/rooms/6282/oS5B0GOmla.jpg,oS5B0GOmla.jpg
280002,ダイニング＿リビング,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6280/v0BmoPTUAK.jpg,v0BmoPTUAK.jpg
280002,リビング＿ワークスペース,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6278/AXiXvzXA0u.jpg,AXiXvzXA0u.jpg
280002,ダイニング＿リビング,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6276/ikc8BdlElT.jpg,ikc8BdlElT.jpg
280002,リビング,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6274/Z6RnewwKRt.jpg,Z6RnewwKRt.jpg
280002,ワークスペース,その他,モダン,,https://cdn.suvaco.jp/rooms/6272/BonyhZ5qxV.jpg,BonyhZ5qxV.jpg
280002,ワークスペース,その他,モダン,,https://cdn.suvaco.jp/rooms/6270/tJPh0d38xV.jpg,tJPh0d38xV.jpg
280002,ワークスペース,その他,モダン,,https://cdn.suvaco.jp/rooms/6268/zVn7F9vkXy.jpg,zVn7F9vkXy.jpg
280002,浴室,バス/トイレ,モダン,,https://cdn.suvaco.jp/rooms/6266/RrWSCw8xQy.jpg,RrWSCw8xQy.jpg
280002,寝室,ベッドルーム,モダン,,https://cdn.suvaco.jp/rooms/6264/MhNhnM7jSt.jpg,MhNhnM7jSt.jpg
280003,外観,外観,モダン,,https://cdn.suvaco.jp/rooms/6262/4OyKLoEO29.jpg,4OyKLoEO29.jpg
280003,リビング＿中庭,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6260/yt1bAgVjp1.jpg,yt1bAgVjp1.jpg
280003,中庭,アウトドア,モダン,,https://cdn.suvaco.jp/rooms/6258/fEv6YQV6my.jpg,fEv6YQV6my.jpg
280003,リビング＿中庭,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6256/owGWPT2EuY.jpg,owGWPT2EuY.jpg
280003,ギャラリー,その他,モダン,,https://cdn.suvaco.jp/rooms/6254/7sC7fKJ96K.jpg,7sC7fKJ96K.jpg
280003,外観＿夕景,外観,モダン,,https://cdn.suvaco.jp/rooms/6252/axQjkP8vCs.jpg,axQjkP8vCs.jpg
280004,外観,外観,モダン,,https://cdn.suvaco.jp/rooms/6250/qVxid6OBVB.jpg,qVxid6OBVB.jpg
280004,リビング,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6248/Q90M8CUl1f.jpg,Q90M8CUl1f.jpg
280004,ダイニング／キッチン,キッチン,モダン,,https://cdn.suvaco.jp/rooms/6246/Bf9NYPbMkB.jpg,Bf9NYPbMkB.jpg
280004,玄関ホール,その他,モダン,,https://cdn.suvaco.jp/rooms/6244/TiSizvnOMz.jpg,TiSizvnOMz.jpg
280004,トイレ,バス/トイレ,モダン,,https://cdn.suvaco.jp/rooms/6242/PoVYC8dok5.jpg,PoVYC8dok5.jpg
280004,書斎,書斎,モダン,,https://cdn.suvaco.jp/rooms/6240/sAbIFnOvp3.jpg,sAbIFnOvp3.jpg
280004,廊下,その他,モダン,,https://cdn.suvaco.jp/rooms/6238/XNohD4fhbN.jpg,XNohD4fhbN.jpg
280004,リビング＿夕景,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6236/ZS8dcfMbRv.jpg,ZS8dcfMbRv.jpg
280004,外観,外観,モダン,,https://cdn.suvaco.jp/rooms/6234/oof5b5P2fk.jpg,oof5b5P2fk.jpg
280005,階段ホール,その他,モダン,,https://cdn.suvaco.jp/rooms/6232/VTjQGYE6xb.jpg,VTjQGYE6xb.jpg
280005,洗面／浴室,バス/トイレ,モダン,,https://cdn.suvaco.jp/rooms/6230/COek6zYCIM.jpg,COek6zYCIM.jpg
280005,玄関,その他,モダン,,https://cdn.suvaco.jp/rooms/6228/Q4HNPJQ9vW.jpg,Q4HNPJQ9vW.jpg
280005,玄関,その他,モダン,,https://cdn.suvaco.jp/rooms/6226/bxUNFOqzwh.jpg,bxUNFOqzwh.jpg
280005,ダイニング,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6224/jhIhlEw8Nj.jpg,jhIhlEw8Nj.jpg
280005,中庭,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6222/xpWL22kL6t.jpg,xpWL22kL6t.jpg
280005,リビング・ダイニング,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6220/KAB7TDUIRh.jpg,KAB7TDUIRh.jpg
280005,リビング,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6218/bfY3WeN8N2.jpg,bfY3WeN8N2.jpg
280005,外観,外観,モダン,,https://cdn.suvaco.jp/rooms/6216/yFdC5yJ38x.jpg,yFdC5yJ38x.jpg
290001,玄関,その他,ナチュラル,,https://cdn.suvaco.jp/rooms/8317/ikOdAGHA46.jpg,ikOdAGHA46.jpg
290001,外観夜景,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/8315/pMwZP4Wmvj.jpg,pMwZP4Wmvj.jpg
290001,LDK,リビングダイニング,ナチュラル,,https://cdn.suvaco.jp/rooms/8313/4mtjaos5XS.jpg,4mtjaos5XS.jpg
290001,浴室,バス/トイレ,ナチュラル,,https://cdn.suvaco.jp/rooms/8311/PuVfRt0oog.jpg,PuVfRt0oog.jpg
290001,LDK,リビングダイニング,ナチュラル,,https://cdn.suvaco.jp/rooms/8309/PEz2xXxqnV.jpg,PEz2xXxqnV.jpg
290001,外観,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/8307/XceOV8Uypk.jpg,XceOV8Uypk.jpg
290001,通り土間,その他,ナチュラル,,https://cdn.suvaco.jp/rooms/8305/7ZqnyKwVgG.jpg,7ZqnyKwVgG.jpg
290002,外観,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/6570/ds9jg1wA6a.jpg,ds9jg1wA6a.jpg
290002,キッチン,キッチン,ナチュラル,,https://cdn.suvaco.jp/rooms/6568/oy3A1KgQqR.jpg,oy3A1KgQqR.jpg
290002,キッチン,キッチン,ナチュラル,,https://cdn.suvaco.jp/rooms/6566/iqqzbjXpnT.jpg,iqqzbjXpnT.jpg
290002,寝室,ベッドルーム,ナチュラル,,https://cdn.suvaco.jp/rooms/6564/2i5NRcj4Eu.jpg,2i5NRcj4Eu.jpg
290002,子供部屋,子供部屋,ナチュラル,,https://cdn.suvaco.jp/rooms/6562/aabtGGPGAm.jpg,aabtGGPGAm.jpg
290002,子供部屋,子供部屋,ナチュラル,,https://cdn.suvaco.jp/rooms/6560/LWgLTod3VZ.jpg,LWgLTod3VZ.jpg
290002,プレイルーム,子供部屋,ナチュラル,,https://cdn.suvaco.jp/rooms/6558/HJLz7vcrae.jpg,HJLz7vcrae.jpg
290002,吹抜,その他,ナチュラル,,https://cdn.suvaco.jp/rooms/6556/eciwumZUxl.jpg,eciwumZUxl.jpg
290002,LDK,リビングダイニング,ナチュラル,,https://cdn.suvaco.jp/rooms/6554/M2ZW7raxM6.jpg,M2ZW7raxM6.jpg
290002,LDK,リビングダイニング,ナチュラル,,https://cdn.suvaco.jp/rooms/6552/bqSnKCkE1k.jpg,bqSnKCkE1k.jpg
290002,キッチン,キッチン,ナチュラル,,https://cdn.suvaco.jp/rooms/6550/qbhh3tqblM.jpg,qbhh3tqblM.jpg
290002,洗面,バス/トイレ,ナチュラル,,https://cdn.suvaco.jp/rooms/6548/1Fa4reqkWG.jpg,1Fa4reqkWG.jpg
290002,浴室,バス/トイレ,ナチュラル,,https://cdn.suvaco.jp/rooms/6546/46ckJWUoZ7.jpg,46ckJWUoZ7.jpg
290002,ホール,その他,ナチュラル,,https://cdn.suvaco.jp/rooms/6544/fBRSb87Sm0.jpg,fBRSb87Sm0.jpg
290003,ホール,その他,モダン,,https://cdn.suvaco.jp/rooms/6542/F23M3lSHg5.jpg,F23M3lSHg5.jpg
290003,階段,その他,モダン,,https://cdn.suvaco.jp/rooms/6540/KbfDKAF3dC.jpg,KbfDKAF3dC.jpg
290003,階段,その他,モダン,,https://cdn.suvaco.jp/rooms/6538/kLDAgfGdSc.jpg,kLDAgfGdSc.jpg
290003,寝室,ベッドルーム,モダン,,https://cdn.suvaco.jp/rooms/6536/Pq71i5EUdx.jpg,Pq71i5EUdx.jpg
290003,中庭,外観,モダン,,https://cdn.suvaco.jp/rooms/6534/j3Tyk1iDXC.jpg,j3Tyk1iDXC.jpg
290003,テラス,外観,モダン,,https://cdn.suvaco.jp/rooms/6532/y5gvB5XDww.jpg,y5gvB5XDww.jpg
290003,リビング,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6530/tubRYDC7Tp.jpg,tubRYDC7Tp.jpg
290003,リビング,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6528/xnfh8KiVjc.jpg,xnfh8KiVjc.jpg
290004,外観夜景,外観,モダン,,https://cdn.suvaco.jp/rooms/6526/cQWvPr1qzF.jpg,cQWvPr1qzF.jpg
290004,外観,外観,モダン,,https://cdn.suvaco.jp/rooms/6524/bZnurK8gNq.jpg,bZnurK8gNq.jpg
290004,外観,外観,モダン,,https://cdn.suvaco.jp/rooms/6522/OAKLu1NzTy.jpg,OAKLu1NzTy.jpg
290004,階段,その他,モダン,,https://cdn.suvaco.jp/rooms/6518/6PirmEO2iW.jpg,6PirmEO2iW.jpg
290004,LDK,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6516/WDWUh24SLC.jpg,WDWUh24SLC.jpg
290004,LDK,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6514/emVYdCC7vH.jpg,emVYdCC7vH.jpg
290004,浴室,バス/トイレ,モダン,,https://cdn.suvaco.jp/rooms/6509/7fXD5aAJxe.jpg,7fXD5aAJxe.jpg
290004,トイレ,バス/トイレ,モダン,,https://cdn.suvaco.jp/rooms/6507/eUKQGDUT4P.jpg,eUKQGDUT4P.jpg
290004,LDK,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/6505/97sF18hLlA.jpg,97sF18hLlA.jpg
300001,外観夜景,外観,モダン,北側の外観夜景。全面木サッシの開放的な開口部。上部の梁間に照明として蛍光灯を、部屋の機能に合わせながらもランダムに設置しています。,https://cdn.suvaco.jp/rooms/72478/dz1zca8b53.jpg,dz1zca8b53.jpg
,,,,南側への抜けや、4つの中庭と内部つくり付け家具によって、適度に仕切られた連続空間となっています。夜景では庭や開口部から柔らかい光が溢れます。,,
,,,,,,
,,,,Photo by Atsushi ISHIDA,,
300001,外観,外観,ナチュラル,北側外観となります。,https://cdn.suvaco.jp/rooms/72492/d32ca1dzbf.jpg,d32ca1dzbf.jpg
,,,,外壁は焼杉となっており、大開口部には4枚の木製サッシが設置されています。,,
,,,,中庭のサッシは外壁長手方向から直角に取付けられており、採光と通風を確保しながら、室内への周囲からの視線を和らげます。,,
,,,,,,
,,,,Photo by Atsushi ISHIDA,,
300001,リビングの眺め,リビングダイニング,ナチュラル,南側の大きな開口に面した開放的なリビングダイニング空間です。,https://cdn.suvaco.jp/rooms/72482/b668zb998f.jpg,b668zb998f.jpg
,,,,晴れた日には電気を付けなくても生活出来ます。リビングダイニングは大開口部や複数の中庭と_がっており、採光・換気・通風の良い快適な場となっています。,,
,,,,壁面の造作家具や脚物家具、床材や建具にサッシを同材として、統一感のある空間としました。素材を統一することで、木材のロス率も下がる効果もあります。,,
,,,,,,
,,,,Photo by Atsushi ISHIDA,,
300001,中庭に面した畳部屋,その他,ナチュラル,中庭に面した畳部屋です。,https://cdn.suvaco.jp/rooms/72484/a29b8f2497.jpg,a29b8f2497.jpg
,,,,中庭は室内へ周辺からの視線を遮りながら、採光や通風を取入れるように工夫しました。,,
,,,,,,
,,,,Photo by Atsushi ISHIDA,,
300001,浴室,バス/トイレ,ナチュラル,中庭に面した、開放的な浴室です。浴室を利用する際にはブラインドを使用します。,https://cdn.suvaco.jp/rooms/72486/5543de2233.jpg,5543de2233.jpg
,,,,浴室と洗面室は中庭に挟まれており、掃出しのサッシを空けることで、換気を効率的に行うことが出来ます。,,
,,,,,,
,,,,Photo by Atsushi ISHIDA,,
300001,寝室,ベッドルーム,ナチュラル,引戸を開けると他の諸室と一体化した開放的な空間になります。,https://cdn.suvaco.jp/rooms/72494/ez49cac4aa.jpg,ez49cac4aa.jpg
,,,,各所室は家具構造体”タテカグ”によってゆるやかに間仕切られています。寝室の”タテカグ”はオーディオラックや小物置きにもなっています。家具の機能と構造の機能を合わせて持たせることで材料を効率的に使うことも出来ます。,,
300001,玄関ポーチ,玄関,ナチュラル,庭の一つが玄関ポーチとなっています。,https://cdn.suvaco.jp/rooms/72490/954761ab66.jpg,954761ab66.jpg
,,,,玄関ポーチの上部には透明のポリカボネート板となっており、採光を取入れ雨から守ってくれます。玄関のドアはオリジナルの木製框戸となっており、木製サッシや建物全体と馴染むデザインとしました。,,
300002,コアガリからの眺め,リビングダイニング,ラグジュアリー,リビングの壁面に凹みを設けて棚を設置し、TVやオーディオ類を設置することができるデザインとしました。,https://cdn.suvaco.jp/rooms/65031/WxeS3ogpJw.jpg,WxeS3ogpJw.jpg
,,,,背後に配線スペース等を設置しており、リビングからはスッキリとしたデザインとなります。,,
300002,コアガリの眺め,その他,和,リビングに面した和室のゲストルームです。,https://cdn.suvaco.jp/rooms/65029/S0RsuiTxys.jpg,S0RsuiTxys.jpg
,,,,スクリーンで間仕切ることでプライバシーを確保することも出来ます。,,
,,,,,,
,,,,部屋はリビングからコアガリになっており、,,
,,,,床下部分は収納に有効利用しています。,,
300002,中庭と_がる全面サッシのリビング,リビングダイニング,ラグジュアリー,リビングに面した南側には中庭があり、全面サッシとしすることで連続的な広がりのある空間が生まれます。,https://cdn.suvaco.jp/rooms/65027/Uid12xDJ8X.jpg,Uid12xDJ8X.jpg
300002,3.5Mの天井高リビング,リビングダイニング,ラグジュアリー,天井高が3.5Mの開放感のあるリビングダイニング空間です。南側は全面サッシとなっており、中庭と一体的に広がります。,https://cdn.suvaco.jp/rooms/65025/ZMWvaomkfi.jpg,ZMWvaomkfi.jpg
300002,外観夜景,外観,モダン,夜景外観。,https://cdn.suvaco.jp/rooms/65019/STzurq2gzp.jpg,STzurq2gzp.jpg
,,,,中庭に面したリビングの全面サッシから、柔らかい光が外部に広がります。,,
300003,DIY組立て家具,その他,モダン,家具パーツをビスで組立てることが出来るDIY家具テーブルです。,https://cdn.suvaco.jp/rooms/25393/dBrGQytO6B.jpg,dBrGQytO6B.jpg
300003,壁面造作家具,リビングダイニング,モダン,壁面全面の造作家具をつくることによって、統一感のある空間となります。,https://cdn.suvaco.jp/rooms/25391/Xa3oQlJ9h1.jpg,Xa3oQlJ9h1.jpg
300003,間接光,リビングダイニング,モダン,サンルームの引戸を締切った状態です。,https://cdn.suvaco.jp/rooms/25389/Tuce69eLYM.jpg,Tuce69eLYM.jpg
300003,サンルーム,その他,モダン,明るい土間のサンルーム。,https://cdn.suvaco.jp/rooms/25387/jqtf6MYx7x.jpg,jqtf6MYx7x.jpg
300003,エントランスからの眺め,玄関,モダン,サンルームの半透明な引戸を引き出すと、柔らかい間接光が室内に広がります。,https://cdn.suvaco.jp/rooms/25385/bgqFiliWh3.jpg,bgqFiliWh3.jpg
300003,エントランスからの眺め,玄関,モダン,前室の間仕切り解放時のエントランスからの眺め,https://cdn.suvaco.jp/rooms/25383/mFlBX0FPyc.jpg,mFlBX0FPyc.jpg
300003,土間とサンルーム,リビングダイニング,モダン,サンルームからの光が降り注ぐメインルーム。壁面一体の作付け家具や内装材と同素材・仕上げをしたオリジナル家具によって、統一感の取れた空間となっています。,https://cdn.suvaco.jp/rooms/25360/7JoSTOYRdS.jpg,7JoSTOYRdS.jpg
300004,勾配屋根の家,リビングダイニング,ナチュラル,コアガリ、ノビルーム、壁面全面家具のある25畳のLDKです。勾配天井は最大高さが約3.5mあり、広がりと開放感のある空間となっています。,https://cdn.suvaco.jp/rooms/25429/USHmgIXY3v.jpg,USHmgIXY3v.jpg
300004,大型サッシ,リビングダイニング,モダン,リビングの大型サッシは外部を室内に取り込み、開放的な空間となります。,https://cdn.suvaco.jp/rooms/25427/9y8tqJ7dQc.jpg,9y8tqJ7dQc.jpg
,,,,,,
,,,,photo by IRUKA STUDIO,,
300004,夜景,リビングダイニング,モダン,丘陵地の絶景を大型サッシで室内に取込むことが出来ます。,https://cdn.suvaco.jp/rooms/25425/LpE8NBpLiH.jpg,LpE8NBpLiH.jpg
300004,DSテーブル,リビングダイニング,ナチュラル,家具パーツをビスで組立てることが出来るDIY家具ダイニング収納付テーブルです。,https://cdn.suvaco.jp/rooms/25423/1vrn0BHlx4.jpg,1vrn0BHlx4.jpg
300004,ジャンクションストレージ,ベッドルーム,ナチュラル,家具パーツをビスで組立てることが出来るDIY家具収納です。,https://cdn.suvaco.jp/rooms/25421/fqjRBDN74G.jpg,fqjRBDN74G.jpg
,,,,内装材と同素材とすることで、統一感のある空間となります。,,
300004,コロフト,書斎,モダン,家具パーツをビスで組立てることが出来るDIY家具コロフトです。,https://cdn.suvaco.jp/rooms/25419/SznnWgYHio.jpg,SznnWgYHio.jpg
,,,,コロフトはロフトベットと収納とデスクの機能を持った家具です。コロフトひとつで隠れ家的なプライベート空間を作ることが出来ます。,,
300004,コアガリ,リビングダイニング,ナチュラル,２５畳のリビングには高さ40センチのコアガリが設置されています。コアガリは床面を無垢フローリングの自然オイル仕上げとして、クライアントさんがDIYで塗装されました。無垢材のコアガリは寝転んだり、腰をかけたりと家族団欒の場所となりました。,https://cdn.suvaco.jp/rooms/4174/CL8HH30Fxb.jpg,CL8HH30Fxb.jpg
,,,,,,
,,,,photo by IRUKA STUDIO,,
300004,リビングの眺め,リビングダイニング,ナチュラル,壁面全面収納は側板と棚板によって、ランダムな大きさのフレームとして、オープンな収納でありながら纏まりが生まれるデザインとしました。,https://cdn.suvaco.jp/rooms/4172/TKjqpB9gtX.jpg,TKjqpB9gtX.jpg
,,,,,,
,,,,photo by IRUKA STUDIO,,
300004,リビング　ノビルーム（個室一つ作成）,リビングダイニング,ナチュラル,ノビルームは二つ設置されており、ひとつで2.5畳の大きさの部屋になります。二つを繋げて5畳の部屋としても使うことが出来ます。,https://cdn.suvaco.jp/rooms/4170/m3nuIs26Be.jpg,m3nuIs26Be.jpg
,,,,,,
,,,,photo by IRUKA STUDIO,,
300004,リビング　ノビルーム（収納状態）,リビングダイニング,ナチュラル,ノビルームを壁面に収納した状態です。,https://cdn.suvaco.jp/rooms/4166/95xEhJRSNm.jpg,95xEhJRSNm.jpg
,,,,リビングをワンルームとして広く使うことが出来ます。,,
,,,,,,
,,,,photo by IRUKA STUDIO,,
300004,リビング　ノビルーム（引出し状態）,リビングダイニング,ナチュラル,ノビルームを壁面から引出して個室をつくった状態です。,https://cdn.suvaco.jp/rooms/4164/S37E5xn8cM.jpg,S37E5xn8cM.jpg
